-179;70;2712
-179;71;134
-179;72;389
-179;73;705
-179;74;1749
-179;75;1761
-179;76;730
-179;77;2240
-179;78;1369
-179;79;562
-179;80;2598
-179;81;905
-179;82;1359
-179;83;2546
-179;84;2455
-179;85;1633
-179;86;19
-179;87;1714
-179;88;76
-179;89;1183
-179;90;1208
-178;-90;2169
-178;-89;2138
-178;-88;2069
-178;-87;1360
-178;-86;1621
-178;-85;1321
-178;-84;2956
-178;-83;1019
-178;-82;1234
-178;-81;1390
-178;-80;319
-178;-79;2999
-178;-78;1440
-178;-77;85
-178;-76;2648
-178;-75;1359
-178;-74;2510
-178;-73;762
-178;-72;263
-178;-71;1620
-178;-70;1125
-178;-69;924
-178;-68;57
-178;-67;685
-178;-66;2616
-178;-65;1567
-178;-64;253
-178;-63;2004
-178;-62;1311
-178;-61;237
-178;-60;2138
-178;-59;655
-178;-58;1123
-178;-57;369
-178;-56;2044
-178;-55;423
-178;-54;2772
-178;-53;2631
-178;-52;901
-178;-51;977
-178;-50;2502
-178;-49;419
-178;-48;2056
-178;-47;71
-178;-46;545
-178;-45;1813
-178;-44;2168
-178;-43;2338
-178;-42;2560
-178;-41;2781
-178;-40;1272
-178;-39;2069
-178;-38;2321
-178;-37;1672
-178;-36;868
-178;-35;1705
-178;-34;763
-178;-33;2639
-178;-32;932
-178;-31;1921
-178;-30;2502
-178;-29;1473
-178;-28;904
-178;-27;1345
-178;-26;444
-178;-25;1357
-178;-24;2719
-178;-23;1648
-178;-22;822
-178;-21;774
-178;-20;2466
-178;-19;1247
-178;-18;1017
-178;-17;2842
-178;-16;1669
-178;-15;749
-178;-14;2063
-178;-13;2241
-178;-12;2710
-178;-11;728
-178;-10;721
-178;-9;1263
-178;-8;2254
-178;-7;2562
-178;-6;370
-178;-5;1781
-178;-4;660
-178;-3;2678
-178;-2;1351
-178;-1;1867
-178;0;1857
-178;1;213
-178;2;2827
-178;3;1746
-178;4;414
-178;5;2650
-178;6;1255
-178;7;1497
-178;8;1529
-178;9;2134
-178;10;1278
-178;11;1199
-178;12;23
-178;13;1088
-178;14;983
-178;15;2519
-178;16;1635
-178;17;2253
-178;18;100
-178;19;1245
-178;20;1700
-178;21;1392
-178;22;2855
-178;23;243
-178;24;2765
-178;25;2814
-178;26;1268
-178;27;2952
-178;28;2766
-178;29;2656
-178;30;905
-178;31;822
-178;32;240
-178;33;2406
-178;34;913
-178;35;742
-178;36;2230
-178;37;581
-178;38;2800
-178;39;682
-178;40;63
-178;41;724
-178;42;1602
-178;43;1991
-178;44;2671
-178;45;2273
-178;46;2565
-178;47;69
-178;48;1653
-178;49;1931
-178;50;284
-178;51;2725
-178;52;1056
-178;53;507
-178;54;1629
-178;55;126
-178;56;1770
-178;57;1132
-178;58;2962
-178;59;1995
-178;60;1071
-178;61;2748
-178;62;1003
-178;63;2373
-178;64;1982
-178;65;1318
-178;66;1021
-178;67;2728
-178;68;1670
-178;69;1942
-178;70;2684
-178;71;316
-178;72;2740
-178;73;912
-178;74;924
-178;75;659
-178;76;1192
-178;77;989
-178;78;2973
-178;79;1617
-178;80;2928
-178;81;1411
-178;82;2101
-178;83;2093
-178;84;2852
-178;85;1431
-178;86;791
-178;87;1635
-178;88;2433
-178;89;2434
-178;90;889
-177;-90;2828
-177;-89;1641
-177;-88;2477
-177;-87;963
-177;-86;123
-177;-85;2095
-177;-84;731
-177;-83;2163
-177;-82;1596
-177;-81;480
-177;-80;1706
-177;-79;406
-177;-78;2483
-177;-77;1285
-177;-76;356
-177;-75;2153
-177;-74;1325
-177;-73;1405
-177;-72;8
-177;-71;1974
-177;-70;391
-177;-69;1840
-177;-68;1296
-177;-67;2081
-177;-66;1554
-177;-65;46
-177;-64;2504
-177;-63;1386
-177;-62;2200
-177;-61;2981
-177;-60;2730
-177;-59;805
-177;-58;2310
-177;-57;2233
-177;-56;1152
-177;-55;493
-177;-54;749
-177;-53;1894
-177;-52;391
-177;-51;47
-177;-50;2422
-177;-49;1410
-177;-48;532
-177;-47;1570
-177;-46;1994
-177;-45;1141
-177;-44;1974
-177;-43;1525
-177;-42;2371
-177;-41;2610
-177;-40;1223
-177;-39;2441
-177;-38;2243
-177;-37;871
-177;-36;528
-177;-35;1421
-177;-34;1463
-177;-33;2824
-177;-32;576
-177;-31;2817
-177;-30;463
-177;-29;2579
-177;-28;2841
-177;-27;2050
-177;-26;557
-177;-25;2516
-177;-24;1032
-177;-23;499
-177;-22;2095
-177;-21;2768
-177;-20;415
-177;-19;2893
-177;-18;146
-177;-17;1982
-177;-16;1216
-177;-15;1757
-177;-14;2533
-177;-13;681
-177;-12;2624
-177;-11;1611
-177;-10;1584
-177;-9;2251
-177;-8;93
-177;-7;1396
-177;-6;1376
-177;-5;1156
-177;-4;2694
-177;-3;1453
-177;-2;1480
-177;-1;1432
-177;0;886
-177;1;800
-177;2;1172
-177;3;2806
-177;4;1244
-177;5;459
-177;6;269
-177;7;52
-177;8;1561
-177;9;2747
-177;10;2924
-177;11;1952
-177;12;1791
-177;13;1832
-177;14;1477
-177;15;346
-177;16;2227
-177;17;2642
-177;18;978
-177;19;341
-177;20;199
-177;21;129
-177;22;1000
-177;23;364
-177;24;519
-177;25;626
-177;26;2978
-177;27;105
-177;28;357
-177;29;373
-177;30;929
-177;31;1680
-177;32;827
-177;33;699
-177;34;2085
-177;35;499
-177;36;2013
-177;37;2285
-177;38;714
-177;39;1135
-177;40;2288
-177;41;960
-177;42;377
-177;43;1419
-177;44;2459
-177;45;2477
-177;46;210
-177;47;848
-177;48;1928
-177;49;189
-177;50;51
-177;51;2508
-177;52;1607
-177;53;1665
-177;54;1368
-177;55;2193
-177;56;920
-177;57;2135
-177;58;2967
-177;59;1715
-177;60;578
-177;61;400
-177;62;286
-177;63;454
-177;64;909
-177;65;1271
-177;66;2595
-177;67;1957
-177;68;1905
-177;69;1484
-177;70;1896
-177;71;2175
-177;72;2313
-177;73;774
-177;74;378
-177;75;1460
-177;76;1311
-177;77;1016
-177;78;2828
-177;79;2222
-177;80;1484
-177;81;514
-177;82;1141
-177;83;563
-177;84;2916
-177;85;1856
-177;86;538
-177;87;2942
-177;88;388
-177;89;2887
-177;90;2801
-176;-90;1957
-176;-89;1266
-176;-88;1380
-176;-87;299
-176;-86;1085
-176;-85;888
-176;-84;1919
-176;-83;557
-176;-82;809
-176;-81;1715
-176;-80;2420
-176;-79;564
-176;-78;1498
-176;-77;1198
-176;-76;2730
-176;-75;2506
-176;-74;1048
-176;-73;2006
-176;-72;476
-176;-71;1169
-176;-70;2255
-176;-69;450
-176;-68;582
-176;-67;411
-176;-66;2261
-176;-65;1986
-176;-64;666
-176;-63;2836
-176;-62;343
-176;-61;2160
-176;-60;1727
-176;-59;636
-176;-58;2195
-176;-57;2903
-176;-56;1459
-176;-55;2941
-176;-54;312
-176;-53;1207
-176;-52;1527
-176;-51;597
-176;-50;538
-176;-49;1001
-176;-48;2049
-176;-47;104
-176;-46;2858
-176;-45;2045
-176;-44;519
-176;-43;470
-176;-42;1946
-176;-41;1062
-176;-40;983
-176;-39;2252
-176;-38;958
-176;-37;2159
-176;-36;2740
-176;-35;2298
-176;-34;270
-176;-33;21
-176;-32;2226
-176;-31;2352
-176;-30;2416
-176;-29;1696
-176;-28;2594
-176;-27;102
-176;-26;2282
-176;-25;1110
-176;-24;1673
-176;-23;102
-176;-22;2933
-176;-21;1086
-176;-20;156
-176;-19;1088
-176;-18;317
-176;-17;1206
-176;-16;2166
-176;-15;1690
-176;-14;477
-176;-13;1562
-176;-12;2273
-176;-11;986
-176;-10;2119
-176;-9;1866
-176;-8;715
-176;-7;754
-176;-6;1689
-176;-5;2622
-176;-4;456
-176;-3;2598
-176;-2;1755
-176;-1;848
-176;0;2837
-176;1;1572
-176;2;229
-176;3;1726
-176;4;453
-176;5;153
-176;6;2790
-176;7;1155
-176;8;148
-176;9;1012
-176;10;2031
-176;11;2449
-176;12;88
-176;13;1618
-176;14;2558
-176;15;262
-176;16;912
-176;17;1549
-176;18;2222
-176;19;480
-176;20;757
-176;21;1961
-176;22;1371
-176;23;93
-176;24;1565
-176;25;717
-176;26;3
-176;27;339
-176;28;2118
-176;29;2530
-176;30;1408
-176;31;2825
-176;32;119
-176;33;2331
-176;34;426
-176;35;80
-176;36;738
-176;37;2385
-176;38;1570
-176;39;2906
-176;40;2902
-176;41;2746
-176;42;2082
-176;43;2909
-176;44;914
-176;45;2350
-176;46;528
-176;47;892
-176;48;1971
-176;49;541
-176;50;232
-176;51;1843
-176;52;2950
-176;53;2680
-176;54;1393
-176;55;516
-176;56;1497
-176;57;1075
-176;58;112
-176;59;923
-176;60;1331
-176;61;859
-176;62;1880
-176;63;818
-176;64;1972
-176;65;530
-176;66;1940
-176;67;2362
-176;68;2647
-176;69;2260
-176;70;1579
-176;71;2071
-176;72;1333
-176;73;1404
-176;74;1106
-176;75;406
-176;76;2771
-176;77;2705
-176;78;407
-176;79;1389
-176;80;2859
-176;81;1159
-176;82;2825
-176;83;880
-176;84;424
-176;85;811
-176;86;581
-176;87;1860
-176;88;954
-176;89;406
-176;90;1596
-175;-90;625
-175;-89;1866
-175;-88;1469
-175;-87;960
-175;-86;1465
-175;-85;2336
-175;-84;459
-175;-83;2653
-175;-82;1055
-175;-81;2352
-175;-80;1820
-175;-79;1012
-175;-78;1765
-175;-77;890
-175;-76;2663
-175;-75;2986
-175;-74;511
-175;-73;2241
-175;-72;406
-175;-71;1336
-175;-70;798
-175;-69;555
-175;-68;2885
-175;-67;948
-175;-66;154
-175;-65;2983
-175;-64;597
-175;-63;724
-175;-62;2103
-175;-61;1974
-175;-60;636
-175;-59;1730
-175;-58;1034
-175;-57;1815
-175;-56;571
-175;-55;555
-175;-54;2448
-175;-53;870
-175;-52;68
-175;-51;1234
-175;-50;1187
-175;-49;2575
-175;-48;2101
-175;-47;890
-175;-46;1554
-175;-45;2140
-175;-44;1893
-175;-43;1544
-175;-42;1132
-175;-41;2383
-175;-40;2370
-175;-39;2495
-175;-38;1217
-175;-37;393
-175;-36;1573
-175;-35;861
-175;-34;245
-175;-33;2336
-175;-32;1523
-175;-31;2106
-175;-30;1666
-175;-29;1935
-175;-28;2600
-175;-27;0
-175;-26;1969
-175;-25;2751
-175;-24;146
-175;-23;1662
-175;-22;2516
-175;-21;731
-175;-20;1487
-175;-19;159
-175;-18;2011
-175;-17;650
-175;-16;2220
-175;-15;1488
-175;-14;2801
-175;-13;718
-175;-12;2644
-175;-11;2015
-175;-10;10
-175;-9;2361
-175;-8;1553
-175;-7;119
-175;-6;2107
-175;-5;2415
-175;-4;234
-175;-3;1423
-175;-2;1246
-175;-1;2214
-175;0;1864
-175;1;2722
-175;2;2505
-175;3;2778
-175;4;382
-175;5;225
-175;6;658
-175;7;2085
-175;8;2774
-175;9;1901
-175;10;57
-175;11;155
-175;12;1314
-175;13;1625
-175;14;2114
-175;15;732
-175;16;2133
-175;17;2795
-175;18;509
-175;19;907
-175;20;983
-175;21;2987
-175;22;2908
-175;23;1403
-175;24;1822
-175;25;252
-175;26;2472
-175;27;2458
-175;28;1792
-175;29;904
-175;30;2712
-175;31;749
-175;32;2826
-175;33;2673
-175;34;1200
-175;35;210
-175;36;523
-175;37;945
-175;38;1242
-175;39;733
-175;40;754
-175;41;2330
-175;42;523
-175;43;2898
-175;44;2280
-175;45;42
-175;46;972
-175;47;2921
-175;48;1316
-175;49;2999
-175;50;291
-175;51;472
-175;52;978
-175;53;560
-175;54;1470
-175;55;2274
-175;56;2071
-175;57;787
-175;58;2100
-175;59;2293
-175;60;363
-175;61;1339
-175;62;1024
-175;63;1186
-175;64;395
-175;65;314
-175;66;1971
-175;67;565
-175;68;993
-175;69;1404
-175;70;724
-175;71;1387
-175;72;2211
-175;73;428
-175;74;1654
-175;75;2540
-175;76;1141
-175;77;2903
-175;78;102
-175;79;1190
-175;80;2892
-175;81;2054
-175;82;2232
-175;83;2865
-175;84;1673
-175;85;1330
-175;86;845
-175;87;2097
-175;88;1885
-175;89;1592
-175;90;811
-174;-90;958
-174;-89;735
-174;-88;2876
-174;-87;1625
-174;-86;2199
-174;-85;2487
-174;-84;2233
-174;-83;1261
-174;-82;165
-174;-81;1750
-174;-80;1622
-174;-79;2548
-174;-78;1980
-174;-77;2428
-174;-76;805
-174;-75;2902
-174;-74;828
-174;-73;1662
-174;-72;765
-174;-71;1891
-174;-70;1438
-174;-69;2906
-174;-68;1879
-174;-67;6
-174;-66;337
-174;-65;1088
-174;-64;2525
-174;-63;2844
-174;-62;2973
-174;-61;2295
-174;-60;2814
-174;-59;2225
-174;-58;2567
-174;-57;1968
-174;-56;615
-174;-55;1304
-174;-54;2962
-174;-53;2571
-174;-52;1340
-174;-51;900
-174;-50;1527
-174;-49;461
-174;-48;2011
-174;-47;623
-174;-46;2163
-174;-45;987
-174;-44;1681
-174;-43;2006
-174;-42;407
-174;-41;997
-174;-40;2638
-174;-39;976
-174;-38;21
-174;-37;1802
-174;-36;1380
-174;-35;1770
-174;-34;2262
-174;-33;1195
-174;-32;909
-174;-31;56
-174;-30;1128
-174;-29;703
-174;-28;738
-174;-27;2297
-174;-26;893
-174;-25;1771
-174;-24;2672
-174;-23;1944
-174;-22;1239
-174;-21;819
-174;-20;12
-174;-19;770
-174;-18;1423
-174;-17;234
-174;-16;1303
-174;-15;2265
-174;-14;1980
-174;-13;2426
-174;-12;2453
-174;-11;2532
-174;-10;713
-174;-9;640
-174;-8;1464
-174;-7;2224
-174;-6;1984
-174;-5;1415
-174;-4;2761
-174;-3;1192
-174;-2;1874
-174;-1;2903
-174;0;1670
-174;1;308
-174;2;1512
-174;3;2434
-174;4;407
-174;5;2505
-174;6;1076
-174;7;2419
-174;8;2203
-174;9;1909
-174;10;2856
-174;11;795
-174;12;1888
-174;13;1709
-174;14;2352
-174;15;745
-174;16;1447
-174;17;589
-174;18;2612
-174;19;2189
-174;20;1309
-174;21;1683
-174;22;717
-174;23;1706
-174;24;749
-174;25;1632
-174;26;2761
-174;27;2286
-174;28;1907
-174;29;2548
-174;30;226
-174;31;1847
-174;32;653
-174;33;677
-174;34;2088
-174;35;2299
-174;36;210
-174;37;1963
-174;38;815
-174;39;2860
-174;40;300
-174;41;900
-174;42;1451
-174;43;1614
-174;44;1945
-174;45;263
-174;46;2080
-174;47;2422
-174;48;573
-174;49;2231
-174;50;1086
-174;51;25
-174;52;1940
-174;53;2838
-174;54;2193
-174;55;79
-174;56;2163
-174;57;2995
-174;58;1830
-174;59;2002
-174;60;2910
-174;61;1777
-174;62;1042
-174;63;2430
-174;64;108
-174;65;2438
-174;66;2349
-174;67;1111
-174;68;2414
-174;69;437
-174;70;1091
-174;71;2770
-174;72;1383
-174;73;1496
-174;74;2067
-174;75;2697
-174;76;2062
-174;77;1789
-174;78;1969
-174;79;2342
-174;80;1398
-174;81;460
-174;82;1342
-174;83;2906
-174;84;1118
-174;85;242
-174;86;2711
-174;87;2067
-174;88;1716
-174;89;2085
-174;90;123
-173;-90;2696
-173;-89;1693
-173;-88;1141
-173;-87;1357
-173;-86;1251
-173;-85;792
-173;-84;1323
-173;-83;1994
-173;-82;2994
-173;-81;1480
-173;-80;577
-173;-79;732
-173;-78;1089
-173;-77;2632
-173;-76;1933
-173;-75;1957
-173;-74;2935
-173;-73;1553
-173;-72;187
-173;-71;1680
-173;-70;1571
-173;-69;2766
-173;-68;2911
-173;-67;1448
-173;-66;2644
-173;-65;2497
-173;-64;1316
-173;-63;2924
-173;-62;42
-173;-61;1958
-173;-60;1307
-173;-59;1146
-173;-58;2812
-173;-57;2413
-173;-56;1539
-173;-55;545
-173;-54;1839
-173;-53;933
-173;-52;721
-173;-51;883
-173;-50;1231
-173;-49;620
-173;-48;572
-173;-47;2678
-173;-46;2101
-173;-45;2859
-173;-44;1288
-173;-43;1476
-173;-42;1861
-173;-41;1198
-173;-40;142
-173;-39;1384
-173;-38;355
-173;-37;1145
-173;-36;828
-173;-35;2465
-173;-34;1786
-173;-33;678
-173;-32;1510
-173;-31;580
-173;-30;1944
-173;-29;2220
-173;-28;1560
-173;-27;2577
-173;-26;1194
-173;-25;1545
-173;-24;1078
-173;-23;176
-173;-22;15
-173;-21;1191
-173;-20;531
-173;-19;636
-173;-18;491
-173;-17;2429
-173;-16;1562
-173;-15;389
-173;-14;2051
-173;-13;2068
-173;-12;117
-173;-11;2716
-173;-10;2823
-173;-9;2018
-173;-8;1055
-173;-7;31
-173;-6;1393
-173;-5;2620
-173;-4;2464
-173;-3;2980
-173;-2;2209
-173;-1;1571
-173;0;2973
-173;1;2706
-173;2;994
-173;3;1705
-173;4;1825
-173;5;1443
-173;6;1501
-173;7;2286
-173;8;68
-173;9;2678
-173;10;2152
-173;11;251
-173;12;853
-173;13;2026
-173;14;1122
-173;15;1119
-173;16;2647
-173;17;484
-173;18;2357
-173;19;695
-173;20;2910
-173;21;809
-173;22;513
-173;23;2344
-173;24;917
-173;25;1495
-173;26;1833
-173;27;2665
-173;28;742
-173;29;1717
-173;30;2284
-173;31;2956
-173;32;1645
-173;33;700
-173;34;339
-173;35;43
-173;36;1361
-173;37;2485
-173;38;18
-173;39;2103
-173;40;1495
-173;41;2777
-173;42;2228
-173;43;1883
-173;44;388
-173;45;1904
-173;46;1823
-173;47;175
-173;48;1295
-173;49;2401
-173;50;1609
-173;51;113
-173;52;1026
-173;53;1448
-173;54;1558
-173;55;773
-173;56;1731
-173;57;357
-173;58;79
-173;59;589
-173;60;1379
-173;61;281
-173;62;2097
-173;63;2684
-173;64;1738
-173;65;820
-173;66;671
-173;67;2029
-173;68;1516
-173;69;1810
-173;70;1308
-173;71;193
-173;72;1524
-173;73;2612
-173;74;1673
-173;75;1164
-173;76;2780
-173;77;1626
-173;78;2335
-173;79;905
-173;80;582
-173;81;518
-173;82;2506
-173;83;1588
-173;84;1706
-173;85;723
-173;86;1059
-173;87;1469
-173;88;1173
-173;89;101
-173;90;480
-172;-90;1701
-172;-89;2914
-172;-88;27
-172;-87;1881
-172;-86;1336
-172;-85;775
-172;-84;831
-172;-83;2186
-172;-82;1130
-172;-81;2375
-172;-80;2670
-172;-79;320
-172;-78;1199
-172;-77;703
-172;-76;1810
-172;-75;1938
-172;-74;163
-172;-73;2856
-172;-72;2660
-172;-71;2262
-172;-70;1416
-172;-69;2608
-172;-68;2951
-172;-67;2340
-172;-66;1565
-172;-65;876
-172;-64;1761
-172;-63;1891
-172;-62;2755
-172;-61;2758
-172;-60;883
-172;-59;182
-172;-58;1731
-172;-57;663
-172;-56;311
-172;-55;923
-172;-54;731
-172;-53;1130
-172;-52;328
-172;-51;752
-172;-50;536
-172;-49;1845
-172;-48;1237
-172;-47;818
-172;-46;374
-172;-45;2020
-172;-44;296
-172;-43;2451
-172;-42;146
-172;-41;1460
-172;-40;2747
-172;-39;615
-172;-38;1248
-172;-37;80
-172;-36;818
-172;-35;908
-172;-34;2160
-172;-33;1156
-172;-32;35
-172;-31;1603
-172;-30;2004
-172;-29;236
-172;-28;2594
-172;-27;2463
-172;-26;101
-172;-25;1007
-172;-24;2513
-172;-23;265
-172;-22;2730
-172;-21;2358
-172;-20;2229
-172;-19;1421
-172;-18;610
-172;-17;531
-172;-16;2556
-172;-15;2725
-172;-14;1705
-172;-13;727
-172;-12;2714
-172;-11;2712
-172;-10;1007
-172;-9;2108
-172;-8;2186
-172;-7;1735
-172;-6;22
-172;-5;500
-172;-4;2865
-172;-3;2532
-172;-2;1218
-172;-1;2924
-172;0;1951
-172;1;1783
-172;2;2163
-172;3;953
-172;4;2567
-172;5;2166
-172;6;1085
-172;7;117
-172;8;2198
-172;9;1472
-172;10;2481
-172;11;790
-172;12;1704
-172;13;206
-172;14;948
-172;15;2508
-172;16;325
-172;17;1094
-172;18;189
-172;19;1604
-172;20;2923
-172;21;414
-172;22;684
-172;23;1845
-172;24;1325
-172;25;2874
-172;26;2278
-172;27;2270
-172;28;1169
-172;29;946
-172;30;933
-172;31;2147
-172;32;2216
-172;33;2666
-172;34;1228
-172;35;2634
-172;36;1502
-172;37;2191
-172;38;65
-172;39;2318
-172;40;2937
-172;41;723
-172;42;827
-172;43;2576
-172;44;854
-172;45;1198
-172;46;2730
-172;47;180
-172;48;1679
-172;49;1985
-172;50;421
-172;51;2399
-172;52;2056
-172;53;2351
-172;54;399
-172;55;1851
-172;56;937
-172;57;2619
-172;58;2907
-172;59;1468
-172;60;2366
-172;61;96
-172;62;279
-172;63;2186
-172;64;2954
-172;65;1865
-172;66;301
-172;67;2780
-172;68;2459
-172;69;1758
-172;70;1435
-172;71;2885
-172;72;2734
-172;73;1903
-172;74;2700
-172;75;1270
-172;76;1491
-172;77;2840
-172;78;1840
-172;79;40
-172;80;435
-172;81;2673
-172;82;574
-172;83;116
-172;84;126
-172;85;2769
-172;86;1938
-172;87;1304
-172;88;2625
-172;89;2983
-172;90;2074
-171;-90;1368
-171;-89;1428
-171;-88;868
-171;-87;2626
-171;-86;87
-171;-85;1322
-171;-84;1632
-171;-83;47
-171;-82;993
-171;-81;241
-171;-80;351
-171;-79;601
-171;-78;1127
-171;-77;1058
-171;-76;504
-171;-75;2377
-171;-74;1877
-171;-73;2122
-171;-72;2418
-171;-71;2762
-171;-70;2859
-171;-69;647
-171;-68;2364
-171;-67;2100
-171;-66;2310
-171;-65;358
-171;-64;1327
-171;-63;163
-171;-62;427
-171;-61;2753
-171;-60;921
-171;-59;2502
-171;-58;1447
-171;-57;1030
-171;-56;449
-171;-55;1187
-171;-54;606
-171;-53;2266
-171;-52;1002
-171;-51;48
-171;-50;2710
-171;-49;550
-171;-48;623
-171;-47;2573
-171;-46;1551
-171;-45;7
-171;-44;801
-171;-43;70
-171;-42;793
-171;-41;1457
-171;-40;1824
-171;-39;652
-171;-38;2026
-171;-37;2566
-171;-36;1227
-171;-35;1762
-171;-34;2643
-171;-33;2439
-171;-32;669
-171;-31;212
-171;-30;1589
-171;-29;717
-171;-28;519
-171;-27;772
-171;-26;789
-171;-25;1522
-171;-24;2948
-171;-23;1359
-171;-22;2946
-171;-21;1201
-171;-20;2476
-171;-19;2436
-171;-18;1727
-171;-17;948
-171;-16;1568
-171;-15;1653
-171;-14;1721
-171;-13;667
-171;-12;327
-171;-11;2918
-171;-10;1254
-171;-9;290
-171;-8;2596
-171;-7;1650
-171;-6;720
-171;-5;68
-171;-4;2765
-171;-3;2508
-171;-2;1141
-171;-1;2660
-171;0;1615
-171;1;819
-171;2;1252
-171;3;554
-171;4;2955
-171;5;687
-171;6;910
-171;7;2426
-171;8;839
-171;9;1808
-171;10;247
-171;11;832
-171;12;1466
-171;13;2527
-171;14;1016
-171;15;2119
-171;16;1592
-171;17;2123
-171;18;1386
-171;19;2426
-171;20;2318
-171;21;1541
-171;22;2872
-171;23;1786
-171;24;1003
-171;25;1496
-171;26;2937
-171;27;1037
-171;28;1676
-171;29;1207
-171;30;2665
-171;31;88
-171;32;1434
-171;33;27
-171;34;2380
-171;35;59
-171;36;545
-171;37;892
-171;38;2694
-171;39;1899
-171;40;1903
-171;41;836
-171;42;481
-171;43;893
-171;44;1743
-171;45;2099
-171;46;876
-171;47;2645
-171;48;1210
-171;49;2677
-171;50;2165
-171;51;830
-171;52;2866
-171;53;528
-171;54;195
-171;55;2564
-171;56;2042
-171;57;1498
-171;58;2002
-171;59;798
-171;60;996
-171;61;1223
-171;62;83
-171;63;1000
-171;64;2608
-171;65;535
-171;66;2160
-171;67;1668
-171;68;2750
-171;69;854
-171;70;2041
-171;71;2776
-171;72;2105
-171;73;2238
-171;74;1694
-171;75;323
-171;76;1488
-171;77;1911
-171;78;1713
-171;79;1304
-171;80;1866
-171;81;1038
-171;82;2046
-171;83;1821
-171;84;1638
-171;85;1723
-171;86;539
-171;87;702
-171;88;660
-171;89;2748
-171;90;1166
-170;-90;1434
-170;-89;1323
-170;-88;79
-170;-87;1111
-170;-86;568
-170;-85;2631
-170;-84;2877
-170;-83;20
-170;-82;2202
-170;-81;2718
-170;-80;506
-170;-79;1683
-170;-78;1406
-170;-77;2720
-170;-76;201
-170;-75;1167
-170;-74;1478
-170;-73;561
-170;-72;1501
-170;-71;2217
-170;-70;550
-170;-69;1221
-170;-68;594
-170;-67;1090
-170;-66;1683
-170;-65;1246
-170;-64;1377
-170;-63;899
-170;-62;2482
-170;-61;1309
-170;-60;98
-170;-59;1698
-170;-58;1286
-170;-57;2723
-170;-56;1628
-170;-55;2993
-170;-54;923
-170;-53;1178
-170;-52;1568
-170;-51;1948
-170;-50;2592
-170;-49;1741
-170;-48;1308
-170;-47;7
-170;-46;890
-170;-45;2888
-170;-44;2355
-170;-43;2714
-170;-42;2962
-170;-41;2557
-170;-40;2753
-170;-39;530
-170;-38;561
-170;-37;2365
-170;-36;1948
-170;-35;1405
-170;-34;2946
-170;-33;2648
-170;-32;471
-170;-31;2489
-170;-30;1949
-170;-29;2945
-170;-28;1680
-170;-27;985
-170;-26;2276
-170;-25;2200
-170;-24;1177
-170;-23;605
-170;-22;1015
-170;-21;829
-170;-20;668
-170;-19;997
-170;-18;546
-170;-17;1598
-170;-16;1503
-170;-15;1347
-170;-14;2510
-170;-13;61
-170;-12;975
-170;-11;1594
